word	gold	predict
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	ARG1	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	ARG2	_
in	_	_
favor	ARGM-ADV	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	ARGM-ADV	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	_	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	ARG1	_
was	_	_
granted	_	_
in	_	_
connection	ARGM-MNR	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	_	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	ARG2	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	_	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	ARG1	_
most	_	_
recently	ARGM-TMP	_
financed	_	_
by	_	_
EWC	ARG0	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	_	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	_	_
.	_	_
The	_	_
guaranty	_	_
for	_	_
the	_	_
PPA	_	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
Enron	_	_
EPC	_	_
Contract	_	_
guaranty	_	_
in	_	_
favor	_	_
of	_	_
the	_	_
banks	_	_
which	_	_
was	_	_
granted	_	_
in	_	_
connection	_	_
with	_	_
our	_	_
Cabazon	_	_
Wind	_	_
Power	_	_
Project	_	_
(	_	_
the	_	_
project	_	_
most	_	_
recently	_	_
financed	_	_
by	_	_
EWC	_	_
)	_	_
and	_	_
the	_	_
GPSA	_	_
guaranty	ARG1	_
is	_	_
blacklined	_	_
against	_	_
the	_	_
PPA	_	_
guaranty	ARG2	_
.	_	_
As	_	_
we	ARG0	ARG0
discussed	_	_
last	_	_
week	ARGM-TMP	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	ARG0
thought	_	_
that	_	_
we	_	ARG0
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	ARG0	_
will	ARGM-MOD	ARGM-MOD
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	ARG1	_
that	_	_
will	_	ARGM-MOD
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	ARG1	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	ARG2	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	ARGM-MOD
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	ARG1	_
that	R-ARG1	_
will	ARGM-MOD	ARGM-MOD
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	ARG0	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	ARG0
discussed	ARGM-ADV	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	ARGM-CAU	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	ARG0	ARG0
thought	_	_
that	_	_
we	_	ARG0
should	_	_
start	ARG1	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	ARG0	_
should	ARGM-MOD	ARGM-MOD
start	_	_
with	_	_
a	_	_
form	ARG2	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	ARG1	_
that	R-ARG1	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	ARGM-TMP	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	ARG0	_
last	ARGM-TMP	_
financing	_	_
and	_	_
that	_	_
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	_	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	_	R-ARG1
was	_	_
negotiated	_	_
by	_	_
Enron	_	_
and	_	_
the	_	_
banks	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
last	_	_
week	_	_
,	_	_
since	_	_
the	_	_
Enron	_	_
guaranties	_	_
will	_	_
need	_	_
to	_	_
be	_	_
in	_	_
a	_	_
form	_	_
that	_	_
will	_	_
acceptable	_	_
to	_	_
our	_	_
project	_	_
lenders	_	_
and	_	_
equity	_	_
participants	_	_
,	_	_
we	_	_
thought	_	_
that	_	_
we	_	_
should	_	_
start	_	_
with	_	_
a	_	_
form	ARG2	_
that	_	_
was	_	_
used	_	_
in	_	_
our	_	_
last	_	_
financing	_	_
and	_	_
that	R-ARG2	_
was	_	_
negotiated	_	_
by	_	_
Enron	ARG0	_
and	_	_
the	_	_
banks	_	_
.	_	_
We	ARG0	ARG0
plan	_	_
to	_	_
use	ARG1	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	_	_
guaranty	_	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	ARG0	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	ARG1	_
for	_	_
the	_	_
Enron	_	_
guaranty	ARG2	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	_	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	ARG0	_
guaranty	_	_
that	_	_
will	ARGM-MOD	_
be	_	_
made	ARGM-LVB	_
in	_	_
favor	ARGM-GOL	_
of	_	_
EPMI	_	_
with	_	_
respect	ARGM-ADV	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	_	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	_	_
guaranty	_	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	_	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	_	_
guaranty	ARGM-PRR	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	_	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	_	_
guaranty	_	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	_	_
's	_	_
obligations	ARG1	_
under	_	_
the	_	_
PPA	_	_
.	_	_
We	_	_
plan	_	_
to	_	_
use	_	_
the	_	_
same	_	_
basic	_	_
form	_	_
for	_	_
the	_	_
Enron	_	_
guaranty	_	_
that	_	_
will	_	_
be	_	_
made	_	_
in	_	_
favor	_	_
of	_	_
EPMI	_	_
with	_	_
respect	_	_
to	_	_
the	_	_
seller	ARG1	_
's	_	_
obligations	_	_
under	_	_
the	_	_
PPA	ARGM-ADV	_
.	_	_
We	ARG0	_
will	ARGM-MOD	ARGM-MOD
forward	_	_
the	_	_
draft	ARG1	_
of	_	_
that	_	_
guaranty	_	_
to	_	_
you	ARG2	_
later	_	_
today	ARGM-TMP	_
.	_	_
Please	ARGM-DIS	ARGM-DIS
feel	_	_
free	ARG1	ARG1
to	_	_
give	_	_
me	_	_
a	_	_
call	_	_
if	_	_
you	_	_
have	_	_
any	_	_
questions	_	_
concerning	_	_
the	_	_
attached	_	_
guaranties	_	_
.	_	_
Please	ARGM-DIS	_
feel	_	_
free	_	_
to	_	_
give	ARG3	_
me	_	_
a	_	_
call	_	_
if	_	_
you	_	_
have	_	_
any	_	_
questions	_	_
concerning	_	_
the	_	_
attached	_	_
guaranties	_	_
.	_	_
Please	_	_
feel	_	_
free	_	_
to	_	_
give	_	_
me	_	_
a	_	_
call	ARGM-PRR	_
if	_	_
you	_	_
have	_	_
any	_	_
questions	_	_
concerning	_	_
the	_	_
attached	_	_
guaranties	_	_
.	_	_
Please	_	_
feel	_	_
free	_	_
to	_	_
give	ARGM-LVB	_
me	ARG1	_
a	_	_
call	_	_
if	_	_
you	_	_
have	ARGM-ADV	_
any	_	_
questions	_	_
concerning	_	_
the	_	_
attached	_	_
guaranties	_	_
.	_	_
Please	_	_
feel	_	_
free	_	_
to	_	_
give	_	_
me	_	_
a	_	_
call	_	_
if	_	_
you	_	ARG0
have	_	_
any	_	_
questions	ARGM-PRR	_
concerning	_	_
the	_	_
attached	_	_
guaranties	_	_
.	_	_
Please	_	_
feel	_	_
free	_	_
to	_	_
give	_	_
me	_	_
a	_	_
call	_	_
if	_	_
you	ARG0	_
have	ARGM-LVB	_
any	_	_
questions	_	_
concerning	_	_
the	_	_
attached	_	_
guaranties	ARG1	_
.	_	_
Thank	_	_
you	ARG1	ARG1
.	_	_
-	_	_
PPA	_	_
Guaranty.doc	_	_
-	_	_
GPSA	_	_
Guaranty.doc	_	_
-	_	_
REDLINE	_	_
GPSA	_	_
Guaranty.doc	_	_
-	_	_
REDLINE	_	_
PPA	_	_
Guaranty.doc	_	_
Sheila	_	_
Tweed	_	_
03/26/2001	_	_
08:58	_	_
PM	_	_
Mary	_	_
Hain	_	_
03/23/2001	_	_
12:24	_	_
PM	_	_
I	_	ARG0
am	_	_
going	_	_
to	_	_
be	_	_
the	_	_
Senior	_	_
Regulatory	_	_
Counsel	_	ARG1
at	_	_
ISO	_	_
New	_	_
England	_	_
starting	_	_
on	_	_
April	_	_
9	_	_
,	_	_
2001	_	_
.	_	_
I	_	_
am	_	_
going	_	_
to	_	_
be	_	_
the	_	_
Senior	_	_
Regulatory	_	_
Counsel	_	ARG1
at	_	_
ISO	_	_
New	_	_
England	_	_
starting	_	_
on	_	_
April	_	_
9	_	_
,	_	_
2001	_	_
.	_	_
I	ARG1	_
am	_	_
going	_	_
to	_	_
be	_	_
the	_	_
Senior	_	_
Regulatory	_	_
Counsel	ARG2	ARG1
at	_	_
ISO	_	_
New	_	_
England	_	_
starting	_	_
on	_	_
April	_	_
9	_	_
,	_	_
2001	_	_
.	_	_
I	_	_
am	_	_
going	_	_
to	_	_
be	_	_
the	_	_
Senior	_	_
Regulatory	_	_
Counsel	_	ARG1
at	_	_
ISO	_	_
New	_	_
England	ARG1	_
starting	_	_
on	_	_
April	ARGM-TMP	_
9	_	_
,	_	_
2001	_	_
.	_	_
My	_	_
last	_	_
day	ARG1	_
in	_	_
the	_	_
Portland	_	_
area	_	_
will	ARGM-MOD	ARGM-MOD
be	_	_
March	ARG2	ARG2
31	_	_
,	_	_
2001	_	_
.	_	_
I	ARG0	ARG0
enjoyed	_	_
working	ARG1	ARG1
with	_	_
you	_	_
and	_	_
wish	_	_
you	_	_
the	_	_
best	_	_
of	_	_
everything	_	_
.	_	_
I	ARG0	_
enjoyed	_	_
working	_	_
with	_	_
you	ARG3	_
and	_	_
wish	_	_
you	_	_
the	_	_
best	_	_
of	_	_
everything	_	_
.	_	_
I	ARG0	_
enjoyed	_	_
working	_	_
with	_	_
you	_	_
and	_	_
wish	_	_
you	ARG2	_
the	_	_
best	ARG1	_
of	_	_
everything	_	_
.	_	_
My	_	_
new	_	_
address	ARG1	_
will	ARGM-MOD	ARGM-MOD
be	_	_
:	_	_
Mary	_	_
Hain	ARG2	_
Senior	_	_
Regulatory	_	_
Counsel	_	_
ISO	_	_
New	_	_
England	_	_
Inc.One	_	_
Sullivan	_	_
Road	_	_
Holyoke	_	_
,	_	_
MA	_	_
01040-2841	_	_
(	_	_
413	_	_
)	_	_
535-4000	_	_
mhain@ISO-NE.com	_	_
Here	ARG2	ARG2
is	_	_
a	_	_
revised	_	_
draft	ARG1	ARG1
of	_	_
the	_	_
CDWR	_	_
risk	_	_
memo	_	_
.	_	_
Here	_	_
is	_	_
a	_	_
revised	_	_
draft	_	ARG1
of	_	_
the	_	_
CDWR	_	_
risk	_	_
memo	_	_
.	_	_
Events	ARG1	ARG1
change	_	_
everyday	ARGM-TMP	ARGM-TMP
.	_	_
This	_	_
morning	_	_
's	_	_
paper	ARG0	ARG0
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	_
be	_	_
imposed	ARG1	_
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	ARG1	_
increase	_	_
of	_	_
40	_	_
%	ARG2	_
may	_	_
be	_	_
imposed	_	_
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	ARGM-MOD
be	_	_
imposed	_	ARG1
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	ARG1	_
of	_	_
40	_	_
%	_	_
may	ARGM-MOD	_
be	_	_
imposed	_	_
by	_	_
the	_	_
CDWR	ARG0	_
as	_	_
early	ARGM-TMP	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	_
be	_	_
imposed	_	_
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	_
be	_	_
imposed	_	_
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	ARG0	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	ARG1	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	ARGM-MOD
be	_	_
imposed	_	ARG1
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	ARG1	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	ARG2	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	_	_
initially	_	_
discussed	_	_
)	_	_
This	_	_
morning	_	_
's	_	_
paper	_	_
reports	_	_
that	_	_
a	_	_
rate	_	_
increase	_	_
of	_	_
40	_	_
%	_	_
may	_	_
be	_	_
imposed	_	_
by	_	_
the	_	_
CDWR	_	_
as	_	_
early	_	_
as	_	_
today	_	_
and	_	_
the	_	_
new	_	_
bond	_	_
issue	_	_
amount	_	_
is	_	_
purported	_	_
to	_	_
be	_	_
16	_	_
billion	_	_
(	_	_
rather	_	_
than	_	_
the	_	_
10	ARG1	_
initially	ARGM-TMP	ARGM-TMP
discussed	_	_
)	_	_
As	_	_
we	ARG0	ARG0
discussed	_	_
,	_	_
here	_	ARG2
is	_	_
a	_	_
copy	_	_
of	_	_
the	_	_
draft	_	_
memo	_	_
.	_	_
As	_	_
we	_	_
discussed	ARGM-ADV	_
,	_	_
here	ARG2	ARG2
is	_	_
a	_	_
copy	ARG1	_
of	_	_
the	_	_
draft	_	_
memo	_	_
.	_	_
As	_	_
we	_	_
discussed	_	_
,	_	_
here	_	ARG2
is	_	_
a	_	_
copy	_	_
of	_	_
the	_	_
draft	_	_
memo	ARG1	_
.	_	_
Elizabeth	_	_
36349	_	_
see	_	_
you	ARG1	ARG1
there	ARGM-LOC	_
on	_	_
court	ARGM-LOC	_
10	_	_
ps	_	_
I	_	_
may	_	_
have	_	_
to	_	_
come	_	_
back	_	_
to	_	_
work	_	_
for	_	_
a	_	_
615	_	_
call	_	_
ps	_	_
I	ARG1	_
may	_	_
have	_	_
to	_	_
come	_	_
back	ARG4	_
to	_	_
work	_	_
for	_	_
a	_	_
615	_	_
call	ARGM-PRP	_
ps	_	_
I	_	_
may	_	_
have	_	_
to	_	_
come	_	_
back	_	_
to	_	_
work	_	_
for	_	_
a	_	_
615	_	_
call	_	_
ps	_	_
I	_	_
may	_	_
have	_	_
to	_	_
come	_	_
back	_	_
to	_	_
work	_	_
for	_	_
a	_	_
615	ARGM-TMP	_
call	_	_
Here	ARG1	ARG2
is	_	_
latest	_	_
draft	ARG2	ARG1
of	_	_
risk	_	_
memo	_	_
(	_	_
STILL	_	_
IN	_	_
DRAFT	_	_
FORM	_	_
)	_	_
.	_	_
Here	_	_
is	_	_
latest	_	_
draft	_	ARG1
of	_	_
risk	_	_
memo	_	_
(	_	_
STILL	_	_
IN	_	_
DRAFT	_	_
FORM	_	_
)	_	_
.	_	_
I	ARG0	ARG0
faxed	_	_
comments	ARG1	ARG1
to	_	_
you	ARG2	_
on	_	_
dash	ARGM-MNR	_
.	_	_
I	_	_
faxed	_	_
comments	_	_
to	_	_
you	_	_
on	_	_
dash	_	_
.	_	_
Do	_	_
you	_	_
have	_	_
any	_	_
current	_	_
info	_	_
on	_	_
deal	_	_
status	_	_
?	_	_
Do	_	_
you	ARG0	ARG0
have	_	_
any	_	_
current	_	_
info	ARG1	_
on	_	_
deal	_	_
status	_	_
?	_	_
Elizabeth	_	_
36349	_	_
Vince	_	_
