word	gold	predict
by	_	_
the	_	_
likes	_	_
of	_	_
Rahman	_	_
,	_	_
this	_	_
was	_	_
an	_	_
embarrassment	_	_
.	_	_
As	_	_
Pakistan	_	_
's	_	_
president	_	_
had	_	_
been	_	_
telling	_	_
the	_	_
United	_	_
States	_	_
he	_	_
was	_	_
"	_	_
forced	_	_
"	_	_
into	_	_
taking	_	_
a	_	_
hawkish	_	_
line	_	_
on	_	_
India	_	_
precisely	_	_
by	_	_
the	_	_
likes	_	_
of	_	_
Rahman	_	_
,	_	_
this	_	_
was	_	_
an	_	_
embarrassment	_	_
.	_	_
As	_	_
Pakistan	_	_
's	_	_
president	_	_
had	_	_
been	_	_
telling	_	_
the	_	_
United	_	_
States	_	_
he	ARG1	_
was	_	_
"	_	_
forced	_	_
"	_	_
into	_	_
taking	ARG2	_
a	_	_
hawkish	_	_
line	_	_
on	_	_
India	_	_
precisely	_	_
by	_	_
the	_	_
likes	ARGM-ADV	_
of	_	_
Rahman	_	_
,	_	_
this	_	_
was	_	_
an	_	_
embarrassment	_	_
.	_	_
As	_	_
Pakistan	_	_
's	_	_
president	_	_
had	_	_
been	_	_
telling	_	_
the	_	_
United	_	_
States	_	_
he	_	_
was	_	_
"	_	_
forced	_	_
"	_	_
into	_	_
taking	_	_
a	_	_
hawkish	_	_
line	ARG1	_
on	_	_
India	ARGM-CAU	_
precisely	_	_
by	_	_
the	_	_
likes	_	_
of	_	_
Rahman	_	_
,	_	_
this	_	_
was	_	_
an	_	_
embarrassment	_	_
.	_	_
As	_	_
Pakistan	_	_
's	_	_
president	_	_
had	_	_
been	_	_
telling	ARGM-CAU	_
the	_	_
United	_	_
States	_	_
he	_	_
was	_	_
"	_	_
forced	_	_
"	_	_
into	_	_
taking	_	_
a	_	_
hawkish	_	_
line	_	_
on	_	_
India	_	_
precisely	_	_
by	_	_
the	_	_
likes	_	_
of	_	_
Rahman	_	_
,	_	_
this	ARG1	_
was	_	_
an	_	_
embarrassment	ARG2	_
.	_	_
The	_	_
reality	ARG1	_
is	_	_
that	_	_
India	_	_
is	_	_
no	_	_
longer	_	_
the	_	_
enemy	ARG2	_
of	_	_
choice	_	_
for	_	_
the	_	_
people	_	_
of	_	_
Pakistan	_	_
.	_	_
The	_	_
reality	_	_
is	_	_
that	_	_
India	ARG1	_
is	_	_
no	_	_
longer	ARGM-TMP	_
the	_	_
enemy	ARG2	_
of	_	_
choice	_	_
for	_	_
the	_	_
people	_	_
of	_	_
Pakistan	_	_
.	_	_
The	_	_
reality	_	_
is	_	_
that	_	_
India	_	_
is	_	_
no	_	_
longer	_	_
the	_	_
enemy	ARG1	_
of	_	_
choice	_	_
for	_	_
the	_	_
people	ARG0	_
of	_	_
Pakistan	_	_
.	_	_
That	_	_
distinction	_	_
has	_	_
now	_	_
gone	_	_
to	_	_
the	_	_
United	_	_
States	_	_
.	_	_
That	_	_
distinction	_	_
has	_	_
now	_	_
gone	_	_
to	_	_
the	_	_
United	_	_
States	_	_
.	_	_
That	_	_
distinction	ARG1	_
has	_	_
now	ARGM-TMP	_
gone	_	_
to	_	_
the	_	_
United	_	_
States	ARG4	_
.	_	_
Realists	_	_
,	_	_
and	ARGM-DIS	_
this	ARG2	_
even	ARGM-ADV	_
includes	_	_
members	ARG1	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	_	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	ARG1
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	ARG1
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	ARG0	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	R-ARG0	_
have	_	_
long	ARGM-TMP	_
sought	_	_
to	_	_
divest	ARG1	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	ARG0	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	R-ARG0	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	ARG2	_
of	_	_
its	_	_
defensive	_	_
capability	ARG1	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	ARG0	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	_	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	ARG1	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	_	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	ARGM-ADJ	_
feasible	ARGM-ADJ	_
solution	_	_
for	_	_
Kashmir	ARG1	_
is	_	_
the	_	_
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	_	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	ARG1	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	ARG2	_
of	_	_
the	_	_
status	_	_
quo	_	_
.	_	_
Realists	_	_
,	_	_
and	_	_
this	_	_
even	_	_
includes	_	_
members	_	_
of	_	_
the	_	_
U.S.	_	_
Democratic	_	_
foreign	_	_
policy	_	_
establishment	_	_
such	_	_
as	_	_
Strobe	_	_
Talbott	_	_
,	_	_
who	_	_
have	_	_
long	_	_
sought	_	_
to	_	_
divest	_	_
India	_	_
of	_	_
its	_	_
defensive	_	_
capability	_	_
against	_	_
another	_	_
nuclear	_	_
power	_	_
in	_	_
Asia	_	_
,	_	_
understand	_	_
the	_	_
only	_	_
feasible	_	_
solution	_	_
for	_	_
Kashmir	_	_
is	_	_
the	_	_
acceptance	_	_
of	_	_
the	_	_
status	_	_
quo	ARG1	_
.	_	_
India	ARG0	_
keeps	_	_
what	_	_
it	_	_
has	ARG1	_
while	_	_
Pakistan	_	_
and	_	_
China	_	_
(	_	_
which	_	_
was	_	_
gifted	_	_
a	_	_
slice	_	_
of	_	_
the	_	_
territory	_	_
three	_	_
decades	_	_
ago	_	_
)	_	_
do	ARGM-ADV	_
likewise	_	_
.	_	_
India	_	_
keeps	_	_
what	ARG1	_
it	ARG0	_
has	_	_
while	_	_
Pakistan	_	_
and	_	_
China	_	ARG2
(	_	_
which	_	_
was	_	_
gifted	_	_
a	_	_
slice	_	_
of	_	_
the	_	_
territory	_	_
three	_	_
decades	_	_
ago	_	_
)	_	_
do	_	_
likewise	_	_
.	_	_
India	_	_
keeps	_	_
what	_	_
it	_	_
has	_	_
while	_	_
Pakistan	_	_
and	_	_
China	_	_
(	_	_
which	_	_
was	_	_
gifted	_	_
a	_	_
slice	_	_
of	_	_
the	_	_
territory	_	_
three	_	_
decades	_	_
ago	_	_
)	_	_
do	_	_
likewise	_	_
.	_	_
India	_	_
keeps	_	_
what	_	_
it	_	_
has	_	_
while	_	_
Pakistan	_	_
and	_	_
China	ARG2	_
(	_	_
which	R-ARG2	_
was	_	_
gifted	_	_
a	_	_
slice	ARG1	_
of	_	_
the	_	_
territory	_	_
three	_	_
decades	_	_
ago	ARGM-TMP	_
)	_	_
do	_	_
likewise	_	_
.	_	_
India	_	_
keeps	_	_
what	_	_
it	_	_
has	_	_
while	_	_
Pakistan	ARG0	_
and	_	_
China	_	_
(	_	_
which	_	_
was	_	_
gifted	_	_
a	_	_
slice	_	_
of	_	_
the	_	_
territory	_	_
three	_	_
decades	_	_
ago	_	_
)	_	_
do	_	_
likewise	ARGM-MNR	_
.	_	_
Simultaneously	ARGM-TMP	_
,	_	_
New	_	_
Delhi	ARG0	_
would	ARGM-MOD	_
ensure	_	_
a	_	_
degree	ARG1	ARG1
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	_	_
would	_	_
help	_	_
cut	_	_
popular	_	_
support	_	_
off	_	_
from	_	_
jihadis	_	ARG1
attempting	_	_
to	_	_
convert	_	_
Kashmir	_	_
into	_	_
a	_	_
second	_	_
Afghanistan	_	_
.	_	_
Simultaneously	_	_
,	_	_
New	_	_
Delhi	_	_
would	_	_
ensure	_	_
a	_	_
degree	ARG0	_
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	R-ARG0	_
would	ARGM-MOD	_
help	_	_
cut	ARG1	_
popular	_	_
support	_	_
off	_	_
from	_	_
jihadis	_	_
attempting	_	_
to	_	_
convert	_	_
Kashmir	_	_
into	_	_
a	_	_
second	_	_
Afghanistan	_	_
.	_	_
Simultaneously	_	_
,	_	_
New	_	_
Delhi	_	_
would	_	_
ensure	_	_
a	_	_
degree	ARG0	_
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	R-ARG0	_
would	_	_
help	_	_
cut	_	_
popular	_	_
support	ARG1	_
off	C-V	_
from	_	_
jihadis	ARG2	_
attempting	_	_
to	_	_
convert	_	_
Kashmir	_	_
into	_	_
a	_	_
second	_	_
Afghanistan	_	_
.	_	_
Simultaneously	_	_
,	_	_
New	_	_
Delhi	_	_
would	_	_
ensure	_	_
a	_	_
degree	_	_
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	_	_
would	_	_
help	_	_
cut	_	_
popular	ARGM-ADJ	_
support	_	_
off	_	_
from	_	_
jihadis	_	_
attempting	_	_
to	_	_
convert	_	_
Kashmir	_	_
into	_	_
a	_	_
second	_	_
Afghanistan	_	_
.	_	_
Simultaneously	_	_
,	_	_
New	_	_
Delhi	_	_
would	_	_
ensure	_	_
a	_	_
degree	_	_
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	_	_
would	_	_
help	_	_
cut	_	_
popular	_	_
support	_	_
off	_	_
from	_	_
jihadis	ARG0	_
attempting	_	_
to	_	_
convert	ARG1	_
Kashmir	_	_
into	_	_
a	_	_
second	_	_
Afghanistan	_	_
.	_	_
Simultaneously	_	_
,	_	_
New	_	_
Delhi	_	_
would	_	_
ensure	_	_
a	_	_
degree	_	_
of	_	_
autonomy	_	_
for	_	_
the	_	_
state	_	_
that	_	_
would	_	_
help	_	_
cut	_	_
popular	_	_
support	_	_
off	_	_
from	_	_
jihadis	_	_
attempting	_	_
to	_	_
convert	_	_
Kashmir	ARG1	_
into	_	_
a	_	_
second	_	_
Afghanistan	ARG2	_
.	_	_
Bill	ARG0	_
Clinton	_	_
understood	_	_
this	ARG1	_
at	_	_
the	_	_
end	ARGM-TMP	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	_	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	ARG1	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	_	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	ARG1	_
Powell	_	_
(	_	_
who	R-ARG1	_
appears	_	_
to	_	_
have	C-ARG1	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	ARG0	_
Powell	_	_
(	_	_
who	R-ARG0	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	ARG1	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	_	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	ARGM-ADV	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	ARG1	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	ARGM-TMP	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	ARGM-DIR	_
to	_	_
prize	_	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	_	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	ARGM-MNR	_
effort	_	_
to	_	_
prize	ARG1	_
at	_	_
least	_	_
the	_	_
Valley	_	_
of	_	_
Kashmir	_	_
loose	_	_
from	_	_
India	_	_
.	_	_
Bill	_	_
Clinton	_	_
understood	_	_
this	_	_
at	_	_
the	_	_
end	_	_
of	_	_
his	_	_
term	_	_
in	_	_
office	_	_
yet	_	_
,	_	_
under	_	_
Colin	_	_
Powell	_	_
(	_	_
who	_	_
appears	_	_
to	_	_
have	_	_
an	_	_
affinity	_	_
for	_	_
generals	_	_
active	_	_
in	_	_
politics	_	_
)	_	_
,	_	_
the	_	_
pendulum	_	_
of	_	_
U.S.	_	_
policy	_	_
has	_	_
once	_	_
again	_	_
swung	_	_
toward	_	_
a	_	_
quixotic	_	_
effort	_	_
to	_	_
prize	_	_
at	ARG1	_
least	_	_
the	_	_
Valley	ARG1	_
of	_	_
Kashmir	_	_
loose	ARG2	_
from	_	_
India	ARGM-GOL	_
.	_	_
This	_	_
,	_	_
Pakistan	_	_
's	_	_
lobbyist	_	_
in	_	_
Washington	_	_
Christina	_	_
Rocca	_	_
has	_	_
been	_	_
told	_	_
,	_	_
is	_	_
the	_	_
"	_	_
minimum	_	_
"	_	_
that	_	_
the	_	_
Pakistan	_	_
army	_	_
will	_	_
accept	_	_
.	_	_
This	_	_
,	_	_
Pakistan	_	_
's	_	_
lobbyist	_	_
in	_	_
Washington	_	_
Christina	_	_
Rocca	_	_
has	_	_
been	_	_
told	_	_
,	_	_
is	_	_
the	_	_
"	_	_
minimum	_	_
"	_	_
that	_	_
the	_	_
Pakistan	_	_
army	_	_
will	_	_
accept	_	_
.	_	_
This	ARG1-DSP	_
,	ARG1-DSP	_
Pakistan	_	_
's	_	_
lobbyist	ARG2	_
in	_	_
Washington	_	_
Christina	_	_
Rocca	_	_
has	C-ARG1-DSP	_
been	C-ARG1-DSP	_
told	_	_
,	C-ARG1-DSP	_
is	_	_
the	_	_
"	_	_
minimum	C-ARG1-DSP	_
"	_	_
that	_	_
the	_	_
Pakistan	_	_
army	_	_
will	_	_
accept	_	_
.	_	_
This	ARG1	_
,	_	_
Pakistan	_	_
's	_	_
lobbyist	_	_
in	_	_
Washington	_	_
Christina	_	_
Rocca	_	_
has	_	_
been	_	_
told	_	_
,	_	_
is	_	_
the	_	_
"	_	_
minimum	ARG2	_
"	_	_
that	_	_
the	_	_
Pakistan	_	_
army	_	_
will	_	_
accept	_	_
.	_	_
This	_	_
,	_	_
Pakistan	_	_
's	_	_
lobbyist	_	_
in	_	_
Washington	_	_
Christina	_	_
Rocca	_	_
has	_	_
been	_	_
told	_	_
,	_	_
is	_	_
the	_	_
"	_	_
minimum	ARG1	_
"	_	_
that	R-ARG1	_
the	_	_
Pakistan	_	_
army	ARG0	_
will	ARGM-MOD	_
accept	_	_
.	_	_
It	ARG1	_
is	_	_
also	ARGM-ADV	_
far	_	_
more	ARG2	_
than	_	_
what	_	_
any	_	_
administration	_	_
in	_	_
New	_	_
Delhi	_	_
can	_	_
deliver	_	_
.	_	_
It	_	_
is	_	_
also	_	_
far	_	_
more	_	_
than	_	_
what	_	_
any	_	_
administration	_	_
in	_	_
New	_	_
Delhi	ARGM-LOC	_
can	_	_
deliver	_	_
.	_	_
It	_	_
is	_	_
also	_	_
far	_	_
more	_	_
than	_	_
what	ARG1	_
any	_	_
administration	ARG0	_
in	_	_
New	_	_
Delhi	_	_
can	ARGM-MOD	_
deliver	_	_
.	_	_
This	_	_
writer	_	_
has	_	_
for	_	_
years	_	_
regarded	_	_
the	_	_
best	_	_
solution	_	_
to	_	_
the	_	_
Kashmir	_	_
problem	_	_
as	_	_
being	_	_
the	_	_
trifurcation	_	_
of	_	_
the	_	_
Indian	_	_
part	_	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	_	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	_	_
given	_	_
little	_	_
of	_	_
taxpayers	_	_
'	_	_
money	_	_
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
This	_	_
writer	ARG0	_
has	_	_
for	_	_
years	ARGM-TMP	_
regarded	_	_
the	_	_
best	_	_
solution	ARG1	_
to	_	_
the	_	_
Kashmir	_	_
problem	_	_
as	_	_
being	_	_
the	_	_
trifurcation	ARG2	_
of	_	_
the	_	_
Indian	_	_
part	_	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	_	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	_	_
given	_	_
little	_	_
of	_	_
taxpayers	_	_
'	_	_
money	_	ARGM-DIS
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
This	_	_
writer	_	ARGM-DIS
has	_	_
for	_	_
years	_	_
regarded	_	_
the	_	_
best	ARGM-ADJ	_
solution	_	_
to	_	_
the	_	_
Kashmir	_	_
problem	ARG1	_
as	_	_
being	_	_
the	_	_
trifurcation	_	_
of	_	_
the	_	_
Indian	_	_
part	_	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	_	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	_	_
given	_	_
little	_	_
of	_	_
taxpayers	_	_
'	_	_
money	_	_
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
This	_	_
writer	_	_
has	_	_
for	_	_
years	_	_
regarded	_	_
the	_	_
best	_	_
solution	_	_
to	_	_
the	_	_
Kashmir	_	_
problem	_	_
as	_	_
being	_	_
the	_	_
trifurcation	ARG2	_
of	_	_
the	_	_
Indian	_	_
part	_	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	_	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	_	_
given	ARGM-ADV	_
little	_	_
of	_	_
taxpayers	_	_
'	_	_
money	_	_
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
This	_	_
writer	_	_
has	_	_
for	_	_
years	_	_
regarded	_	_
the	_	_
best	_	_
solution	_	_
to	_	_
the	_	_
Kashmir	_	_
problem	_	_
as	_	_
being	_	_
the	_	_
trifurcation	_	_
of	_	_
the	_	_
Indian	_	_
part	ARG1	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	ARG2	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	_	_
given	_	_
little	_	_
of	_	_
taxpayers	_	_
'	_	_
money	_	_
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
This	_	_
writer	_	_
has	_	_
for	_	_
years	_	_
regarded	_	_
the	_	_
best	_	_
solution	_	_
to	_	_
the	_	_
Kashmir	_	_
problem	_	_
as	_	_
being	_	_
the	_	_
trifurcation	_	_
of	_	_
the	_	_
Indian	_	_
part	_	_
of	_	_
the	_	_
state	_	_
into	_	_
a	_	_
Hindu	_	_
-	_	_
majority	_	_
Jammu	_	_
,	_	_
a	_	_
Buddhist	_	_
-	_	_
dominated	_	_
Ladakh	_	_
and	_	_
the	_	_
overwhelmingly	_	_
Muslim	_	_
Kashmir	_	_
Valley	_	_
,	_	_
with	_	_
the	_	_
third	_	_
state	ARG2	_
given	_	_
little	ARG1	_
of	_	_
taxpayers	_	_
'	_	_
money	_	_
but	_	_
substantial	_	_
autonomy	_	_
.	_	_
With	_	_
luck	ARGM-ADV	_
,	_	_
the	_	_
Kashmir	_	_
Valley	ARG0	_
can	ARGM-MOD	_
attract	_	_
investment	ARG1	_
from	_	_
the	_	_
Middle	_	_
East	_	_
and	_	_
other	_	_
locations	_	_
where	_	_
Muslims	_	_
are	_	_
dominant	_	_
and	_	_
become	_	_
a	_	_
tourist	_	_
,	_	_
education	_	_
and	_	_
services	_	_
haven	_	_
within	_	_
India	_	_
.	_	_
With	_	_
luck	_	_
,	_	_
the	_	_
Kashmir	_	_
Valley	_	_
can	_	_
attract	_	_
investment	_	_
from	_	_
the	_	_
Middle	_	_
East	ARG0	_
and	_	_
other	_	_
locations	_	_
where	_	_
Muslims	_	_
are	_	_
dominant	_	_
and	_	_
become	_	_
a	_	_
tourist	_	_
,	_	_
education	_	_
and	_	_
services	_	_
haven	_	_
within	_	_
India	_	_
.	_	_
