word	gold	pred1	predict
"	_	False	_
[	_	False	_
http://www.space.com/astronotes/astronotes.html	_	False	_
]	_	False	_
Photo	_	False	_
from	_	False	_
Space.com	ARGM-ADJ	False	_
(	_	False	_
Space.com	_	False	_
)	_	False	_
It	ARG0	False	_
looks	_	False	_
like	_	False	_
The	_	False	_
Lunar	_	False	_
Transportation	_	False	_
Systems	_	False	_
,	_	False	_
Inc.	_	False	_
is	_	False	_
visualizing	ARG1	False	_
a	_	False	_
"	_	False	_
space	_	False	_
highway	_	False	_
"	_	False	_
going	_	False	_
from	_	False	_
the	_	False	_
moon	_	False	_
to	_	False	_
Earth	_	False	_
(	_	False	_
and	_	False	_
back	_	False	_
again	_	False	_
)	_	False	_
.	_	False	_
It	_	False	_
looks	_	False	_
like	_	False	_
The	_	False	_
Lunar	_	False	_
Transportation	_	False	_
Systems	_	False	_
,	_	False	_
Inc.	_	False	_
is	_	False	_
visualizing	_	False	_
a	_	False	_
"	_	False	_
space	_	False	_
highway	_	False	_
"	_	False	_
going	_	False	_
from	_	False	_
the	_	False	_
moon	_	False	_
to	_	False	_
Earth	_	False	_
(	_	False	_
and	_	False	_
back	_	False	_
again	_	False	_
)	_	False	_
.	_	False	_
It	_	False	_
looks	_	False	_
like	_	False	_
The	_	False	_
Lunar	_	False	_
Transportation	_	False	_
Systems	_	False	_
,	_	False	_
Inc.	ARG0	False	_
is	_	False	_
visualizing	_	False	_
a	_	False	_
"	_	False	_
space	_	False	_
highway	ARG1	False	_
"	_	False	_
going	_	False	_
from	_	False	_
the	_	False	_
moon	_	False	_
to	_	False	_
Earth	_	False	_
(	_	False	_
and	_	False	_
back	_	False	_
again	_	False	_
)	_	False	_
.	_	False	_
It	_	False	_
looks	_	False	_
like	_	False	_
The	_	False	_
Lunar	_	False	_
Transportation	_	False	_
Systems	_	False	_
,	_	False	_
Inc.	_	False	_
is	_	False	_
visualizing	_	False	_
a	_	False	_
"	_	False	_
space	_	False	_
highway	ARG1	False	_
"	_	False	_
going	_	False	_
from	_	False	_
the	_	False	_
moon	ARGM-DIR	False	_
to	_	False	_
Earth	ARGM-DIR	False	_
(	_	False	_
and	_	False	_
back	_	False	_
again	_	False	_
)	_	False	_
.	_	False	_
"	_	False	_
Our	_	False	_
new	_	False	_
lunar	ARG3	False	_
transportation	_	False	_
system	_	False	_
utilizes	_	False	_
a	_	False	_
unique	_	False	_
architecture	_	False	_
that	_	False	_
will	_	False	_
establish	_	False	_
the	_	False	_
equivalent	_	False	_
of	_	False	_
a	_	False	_
two	_	False	_
-	_	False	_
way	_	False	_
highway	_	False	_
between	_	False	_
the	_	False	_
Earth	_	False	_
and	_	False	_
the	_	False	_
Moon	_	False	_
,	_	False	_
"	_	False	_
Kistler	_	False	_
told	_	False	_
SPACE.com	_	False	_
.	_	False	_
"	_	False	_
Our	_	False	_
new	_	False	_
lunar	_	False	_
transportation	_	False	_
system	ARG0	False	_
utilizes	_	False	_
a	_	False	_
unique	_	False	_
architecture	ARG1	False	_
that	_	False	_
will	_	False	_
establish	_	False	_
the	_	False	_
equivalent	_	False	_
of	_	False	_
a	_	False	_
two	_	False	_
-	_	False	_
way	_	False	_
highway	_	False	_
between	_	False	_
the	_	False	_
Earth	_	False	_
and	_	False	_
the	_	False	_
Moon	_	False	_
,	_	False	_
"	_	False	_
Kistler	_	False	_
told	_	False	_
SPACE.com	_	False	_
.	_	False	_
"	_	False	_
Our	_	False	_
new	_	False	_
lunar	_	False	_
transportation	_	False	_
system	_	False	_
utilizes	_	False	_
a	_	False	_
unique	_	False	_
architecture	ARG0	False	_
that	R-ARG0	False	_
will	ARGM-MOD	False	_
establish	_	False	_
the	_	False	_
equivalent	ARG1	False	_
of	_	False	_
a	_	False	_
two	_	False	_
-	_	False	_
way	_	False	_
highway	_	False	_
between	_	False	_
the	_	False	_
Earth	_	False	_
and	_	False	_
the	_	False	_
Moon	_	False	_
,	_	False	_
"	_	False	_
Kistler	_	False	_
told	_	False	_
SPACE.com	_	False	_
.	_	False	_
"	_	False	_
Our	_	False	_
new	_	False	_
lunar	_	False	_
transportation	_	False	_
system	_	False	_
utilizes	_	False	_
a	_	False	_
unique	_	False	_
architecture	_	False	_
that	_	False	_
will	_	False	_
establish	_	False	_
the	_	False	_
equivalent	_	False	_
of	_	False	_
a	_	False	_
two	_	False	_
-	_	False	_
way	_	False	_
highway	_	False	_
between	_	False	_
the	_	False	_
Earth	_	False	_
and	_	False	_
the	_	False	_
Moon	_	False	_
,	_	False	_
"	_	False	_
Kistler	_	False	_
told	_	False	_
SPACE.com	_	False	_
.	_	False	_
"	_	False	_
Our	_	False	_
new	_	False	_
lunar	_	False	_
transportation	_	False	_
system	_	False	_
utilizes	ARG1	False	_
a	_	False	_
unique	_	False	_
architecture	_	False	_
that	_	False	_
will	_	False	_
establish	_	False	_
the	_	False	_
equivalent	_	False	_
of	_	False	_
a	_	False	_
two	_	False	_
-	_	False	_
way	_	False	_
highway	_	False	_
between	_	False	_
the	_	False	_
Earth	_	False	_
and	_	False	_
the	_	False	_
Moon	_	False	_
,	_	False	_
"	_	False	_
Kistler	ARG0	False	_
told	_	False	_
SPACE.com	ARG2	False	_
.	_	False	_
"	_	False	_
Our	ARG0	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	_	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	ARG2	False	_
include	_	False	_
raising	ARG1	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	_	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	ARG1	False	_
to	_	False	_
develop	ARGM-PRP	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	_	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	ARG1	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	ARG1	False	_
for	_	False	_
the	_	False	_
benefit	ARGM-GOL	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	ARGM-MNR	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	ARG1	False	_
for	_	False	_
the	_	False	_
benefit	ARGM-PRP	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	ARG1	False	_
for	_	False	_
the	_	False	_
benefit	ARGM-PRP	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	_	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	ARG1	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	_	False	_
.	_	False	_
"	_	False	_
"	_	False	_
Our	_	False	_
plans	_	False	_
include	_	False	_
raising	_	False	_
private	_	False	_
capital	_	False	_
to	_	False	_
develop	_	False	_
,	_	False	_
build	_	False	_
,	_	False	_
flight	_	False	_
test	_	False	_
,	_	False	_
and	_	False	_
operate	_	False	_
this	_	False	_
Earth	_	False	_
-	_	False	_
Moon	_	False	_
highway	_	False	_
for	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
the	_	False	_
country	_	False	_
and	_	False	_
the	_	False	_
benefit	_	False	_
of	_	False	_
our	_	False	_
investors	ARG1	False	_
.	_	False	_
"	_	False	_
Wise	ARGM-ADJ	False	_
decision	_	False	_
to	_	False	_
go	ARG1	False	_
through	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
--	_	False	_
NASA	_	False	_
's	_	False	_
budget	_	False	_
may	_	False	_
be	_	False	_
kinda	_	False	_
tight	_	False	_
to	_	False	_
fund	_	False	_
a	_	False	_
project	_	False	_
like	_	False	_
this	_	False	_
.	_	False	_
Wise	_	False	_
decision	_	False	_
to	_	False	_
go	_	False	_
through	_	False	_
the	_	False	_
private	_	False	_
sector	ARGM-DIR	False	_
--	_	False	_
NASA	_	False	_
's	_	False	_
budget	_	False	_
may	_	False	_
be	_	False	_
kinda	_	False	_
tight	_	False	_
to	_	False	_
fund	_	False	_
a	_	False	_
project	_	False	_
like	_	False	_
this	_	False	_
.	_	False	_
Wise	_	False	_
decision	_	False	_
to	_	False	_
go	_	False	_
through	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
--	_	False	_
NASA	_	False	_
's	_	False	_
budget	ARG1	False	_
may	ARGM-MOD	False	_
be	_	False	_
kinda	_	False	_
tight	ARG2	False	_
to	_	False	_
fund	_	False	_
a	_	False	_
project	_	False	_
like	_	False	_
this	_	False	_
.	_	False	_
Wise	_	False	_
decision	_	False	_
to	_	False	_
go	_	False	_
through	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
--	_	False	_
NASA	_	False	_
's	_	False	_
budget	ARG0	False	_
may	ARGM-MOD	False	_
be	_	False	_
kinda	ARGM-EXT	False	_
tight	_	False	_
to	_	False	_
fund	ARGM-PRP	False	_
a	_	False	_
project	_	False	_
like	_	False	_
this	_	False	_
.	_	False	_
Wise	_	False	_
decision	_	False	_
to	_	False	_
go	_	False	_
through	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
--	_	False	_
NASA	_	False	_
's	_	False	_
budget	_	False	_
may	_	False	_
be	_	False	_
kinda	_	False	_
tight	_	False	_
to	_	False	_
fund	_	False	_
a	_	False	_
project	ARG1	False	_
like	_	False	_
this	_	False	_
.	_	False	_
This	_	False	_
group	_	False	_
does	_	False	_
sound	_	False	_
pretty	_	False	_
interesting	_	False	_
though	_	False	_
.	_	False	_
This	_	False	_
group	ARG1	False	_
does	_	False	_
sound	_	False	_
pretty	_	False	_
interesting	ARG2	False	_
though	ARGM-ADV	False	_
.	_	False	_
This	_	False	_
group	ARG2	False	_
does	_	False	_
sound	_	False	_
pretty	ARGM-EXT	False	_
interesting	_	False	_
though	ARGM-DIS	False	_
.	_	False	_
The	_	False	_
Lunar	_	False	_
Transporatation	_	False	_
Systems	_	False	_
(	_	False	_
LTS	_	False	_
)	_	False	_
is	_	False	_
actually	_	False	_
being	_	False	_
funded	_	False	_
by	_	False	_
two	_	False	_
space	_	False	_
businessmen	_	False	_
,	_	False	_
Walter	_	False	_
Kistler	_	False	_
and	_	False	_
Bob	_	False	_
Citron	_	False	_
.	_	False	_
The	_	False	_
Lunar	_	False	_
Transporatation	_	False	_
Systems	_	False	_
(	_	False	_
LTS	_	False	_
)	_	False	_
is	_	False	_
actually	_	False	_
being	_	False	_
funded	_	False	_
by	_	False	_
two	_	False	_
space	_	False	_
businessmen	_	False	_
,	_	False	_
Walter	_	False	_
Kistler	_	False	_
and	_	False	_
Bob	_	False	_
Citron	_	False	_
.	_	False	_
The	_	False	_
Lunar	_	False	_
Transporatation	_	False	_
Systems	ARG1	False	_
(	_	False	_
LTS	_	False	_
)	_	False	_
is	_	False	_
actually	ARGM-ADV	False	_
being	_	False	_
funded	_	False	_
by	_	False	_
two	_	False	_
space	_	False	_
businessmen	ARG0	False	_
,	_	False	_
Walter	_	False	_
Kistler	_	False	_
and	_	False	_
Bob	_	False	_
Citron	_	False	_
.	_	False	_
Both	ARG1	False	_
of	_	False	_
these	_	False	_
men	_	False	_
are	_	False	_
heavily	_	False	_
involved	ARG2	False	_
in	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
of	_	False	_
the	_	False	_
space	_	False	_
industry	_	False	_
,	_	False	_
and	_	False	_
both	_	False	_
are	_	False	_
also	_	False	_
involved	_	False	_
with	_	False	_
another	_	False	_
space	_	False	_
company	_	False	_
called	_	False	_
SPACEHAB	_	False	_
.	_	False	_
Both	ARG1	False	_
of	_	False	_
these	_	False	_
men	_	False	_
are	_	False	_
heavily	ARGM-EXT	False	_
involved	_	False	_
in	_	False	_
the	_	False	_
private	_	False	_
sector	ARG2	False	_
of	_	False	_
the	_	False	_
space	_	False	_
industry	_	False	_
,	_	False	_
and	_	False	_
both	_	False	_
are	_	False	_
also	_	False	_
involved	_	False	_
with	_	False	_
another	_	False	_
space	_	False	_
company	_	False	_
called	_	False	_
SPACEHAB	_	False	_
.	_	False	_
Both	_	False	_
of	_	False	_
these	_	False	_
men	_	False	_
are	_	False	_
heavily	_	False	_
involved	_	False	_
in	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
of	_	False	_
the	_	False	_
space	_	False	_
industry	_	False	_
,	_	False	_
and	_	False	_
both	ARG1	False	_
are	_	False	_
also	ARGM-ADV	False	_
involved	ARG2	False	_
with	_	False	_
another	_	False	_
space	_	False	_
company	_	False	_
called	_	False	_
SPACEHAB	_	False	_
.	_	False	_
Both	_	False	_
of	_	False	_
these	_	False	_
men	_	False	_
are	_	False	_
heavily	_	False	_
involved	_	False	_
in	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
of	_	False	_
the	_	False	_
space	_	False	_
industry	_	False	_
,	_	False	_
and	_	False	_
both	ARG1	False	_
are	_	False	_
also	ARGM-DIS	False	_
involved	_	False	_
with	_	False	_
another	_	False	_
space	_	False	_
company	ARG2	False	_
called	_	False	_
SPACEHAB	_	False	_
.	_	False	_
Both	_	False	_
of	_	False	_
these	_	False	_
men	_	False	_
are	_	False	_
heavily	_	False	_
involved	_	False	_
in	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
of	_	False	_
the	_	False	_
space	_	False	_
industry	_	False	_
,	_	False	_
and	_	False	_
both	_	False	_
are	_	False	_
also	_	False	_
involved	_	False	_
with	_	False	_
another	_	False	_
space	_	False	_
company	ARG1	False	_
called	_	False	_
SPACEHAB	ARG2	False	_
.	_	False	_
They	ARG0	False	_
want	_	False	_
to	_	False	_
use	ARG1	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	ARG0	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	ARG1	False	_
to	_	False	_
tie	ARG2	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	_	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	ARG1	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	ARG2	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	_	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	ARG1	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	ARG1	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	C-ARG1	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	ARG1	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	ARG0	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	_	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	_	False	_
.	_	False	_
They	_	False	_
want	_	False	_
to	_	False	_
use	_	False	_
LTS	_	False	_
to	_	False	_
tie	_	False	_
into	_	False	_
NASA	_	False	_
's	_	False	_
vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
and	_	False	_
seem	_	False	_
pleased	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	ARG1	False	_
is	_	False	_
moving	_	False	_
in	_	False	_
that	_	False	_
direction	ARG2	False	_
.	_	False	_
"	_	False	_
We	ARG1	False	_
are	_	False	_
so	_	False	_
excited	ARG2	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
and	_	False	_
the	_	False	_
recent	_	False	_
new	_	False	_
government	_	False	_
space	_	False	_
policy	_	False	_
underscores	_	False	_
the	_	False	_
need	_	False	_
to	_	False	_
involve	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
in	_	False	_
assisting	_	False	_
NASA	_	False	_
develop	_	False	_
its	_	False	_
plans	_	False	_
for	_	False	_
the	_	False	_
new	_	False	_
Vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
"	_	False	_
said	_	False	_
Walter	_	False	_
Kistler	_	False	_
,	_	False	_
LTS	_	False	_
co-founder	_	False	_
and	_	False	_
Chairman	_	False	_
.	_	False	_
"	_	False	_
We	ARG1	False	_
are	_	False	_
so	ARGM-EXT	False	_
excited	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
and	_	False	_
the	_	False	_
recent	_	False	_
new	_	False	_
government	_	False	_
space	_	False	_
policy	_	False	_
underscores	ARG0	False	_
the	_	False	_
need	_	False	_
to	_	False	_
involve	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
in	_	False	_
assisting	_	False	_
NASA	_	False	_
develop	_	False	_
its	_	False	_
plans	_	False	_
for	_	False	_
the	_	False	_
new	_	False	_
Vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
"	_	False	_
said	_	False	_
Walter	_	False	_
Kistler	_	False	_
,	_	False	_
LTS	_	False	_
co-founder	_	False	_
and	_	False	_
Chairman	_	False	_
.	_	False	_
"	_	False	_
We	_	False	_
are	_	False	_
so	_	False	_
excited	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	ARG0	False	_
and	_	False	_
the	_	False	_
recent	_	False	_
new	_	False	_
government	_	False	_
space	_	False	_
policy	_	False	_
underscores	_	False	_
the	_	False	_
need	ARG1	False	_
to	_	False	_
involve	_	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
in	_	False	_
assisting	_	False	_
NASA	_	False	_
develop	_	False	_
its	_	False	_
plans	_	False	_
for	_	False	_
the	_	False	_
new	_	False	_
Vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
"	_	False	_
said	_	False	_
Walter	_	False	_
Kistler	_	False	_
,	_	False	_
LTS	_	False	_
co-founder	_	False	_
and	_	False	_
Chairman	_	False	_
.	_	False	_
"	_	False	_
We	_	False	_
are	_	False	_
so	_	False	_
excited	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
and	_	False	_
the	_	False	_
recent	_	False	_
new	_	False	_
government	_	False	_
space	_	False	_
policy	_	False	_
underscores	_	False	_
the	_	False	_
need	_	False	_
to	_	False	_
involve	ARG1	False	_
the	_	False	_
private	_	False	_
sector	_	False	_
in	_	False	_
assisting	_	False	_
NASA	_	False	_
develop	_	False	_
its	_	False	_
plans	_	False	_
for	_	False	_
the	_	False	_
new	_	False	_
Vision	_	False	_
for	_	False	_
Space	_	False	_
Exploration	_	False	_
,	_	False	_
"	_	False	_
said	_	False	_
Walter	_	False	_
Kistler	_	False	_
,	_	False	_
LTS	_	False	_
co-founder	_	False	_
and	_	False	_
Chairman	_	False	_
.	_	False	_
"	_	False	_
We	_	False	_
are	_	False	_
so	_	False	_
excited	_	False	_
that	_	False	_
the	_	False	_
White	_	False	_
House	_	False	_
and	_	False	_
the	_	False	_
recent	_	False	_
